event_id,ticker,event_date,topic,topic_detail,severity_score,CAR_-3_-1,CAR_-1_3,CAR_1_60,pre_event_volatility,regression_inclusion_status
LVS_000000000023002902,LVS,2023-03-23,revenue_non_gaap,non_gaap,1.4551148281484325,-0.010176970725908951,-0.002271414265892391,-0.03034970620888422,0.02988194963252595,included
MAR_000000000016061961,MAR,2016-01-20,accounting_financial_reporting,controls_accounting,1.175604315837207,-0.02772252979584533,0.011769584793252297,0.020792390605269717,0.01745862084963448,included
MAR_000000000017014595,MAR,2017-04-27,revenue_non_gaap,non_gaap,-0.7256375766175678,0.024688271330556844,0.02595109978663368,0.03921102223866868,0.009957656974375959,included
MAR_000000000021003413,MAR,2021-03-22,accounting_financial_reporting,controls_accounting,0.8809175662990181,0.024636891483309498,-0.047889077671986136,-0.12112716361554632,0.026667317857404015,included
MAR_000000000023003820,MAR,2023-04-17,revenue_non_gaap,non_gaap,-1.3787395924970582,0.019198462164035424,0.052963316068932675,0.044076562442964096,0.019881196483829133,included
MDLZ_000000000016094772,MDLZ,2016-09-27,revenue_non_gaap,non_gaap,3.123438254870808,0.0024922170215840866,0.020170193342122,-0.00015816967127291193,0.014315882665420124,included
MDLZ_000000000019004694,MDLZ,2019-03-13,accounting_financial_reporting,impairment_fair_value,-0.7970421505189194,-0.013200413898064034,0.0011092997845761898,0.11185631023846043,0.010881489733119651,included
MDLZ_000000000022009590,MDLZ,2022-09-02,accounting_financial_reporting,controls_accounting,-1.2208194315697871,0.007305601836719577,-0.027559117420740464,0.07632014865696735,0.01447746788463464,included
MET_000000000016095584,MET,2016-10-03,accounting_financial_reporting,controls_accounting,-0.698735943745623,0.012209162260346185,0.07257359604498925,0.1670278005312854,0.022789198499192174,included
MET_000000000017042540,MET,2017-12-05,accounting_financial_reporting,controls_accounting,5.169485712346763,-0.004160276772396276,-0.0010649053269143893,-0.1586806679394145,0.011142631575304035,included
MET_000000000022010452,MET,2022-09-22,accounting_financial_reporting,controls_accounting,-1.2609220455598282,0.012875345644588143,-0.019216743607648912,0.09602358468806937,0.017740559163100134,included
META_000000000016073605,META,2016-04-25,accounting_financial_reporting,tax_debt_equity,4.432876294794975,-0.010731512939747612,0.03872936483921785,0.06088667249951185,0.023612390337627173,included
META_000000000021011466,META,2021-09-21,risk_legal_regulatory,risk_legal_regulatory,2.7542827522654583,-0.02138645706869402,-0.03733262923232494,-0.11673387975023675,0.018794814491426625,included
META_000000000022010750,META,2022-09-29,mda_liquidity,mda_liquidity,1.425972480412668,0.003196117208492666,0.004505371547278703,-0.14255037019727612,0.03739943675642972,included
META_000000000023006892,META,2023-06-28,routine_other,routine_disclosure,-2.726822370325526,0.009472811481918364,-0.0008468591464843023,0.06732172837091355,0.03308499781118168,included
MNST_000000000017011057,MNST,2017-04-03,accounting_financial_reporting,controls_accounting,0.017665935224957963,-0.019167192853273618,-0.007427643142258744,0.07348640892121949,0.015121566297206904,included
MNST_000000000018014626,MNST,2018-05-11,mda_liquidity,mda_liquidity,-0.9279505360047304,-0.07877888489445395,-0.030735208310092244,0.14851440922125392,0.018397567708208412,included
MNST_000000000020008892,MNST,2020-09-22,revenue_non_gaap,non_gaap,0.06894961090591045,-0.011764992222182524,0.0030789098183500174,0.013967925864082908,0.02971053465674959,included
MNST_000000000021011411,MNST,2021-09-21,risk_legal_regulatory,risk_legal_regulatory,0.17378646186407454,0.003297952444904828,-0.025904869635679062,-0.08466488377985071,0.013448936993880407,included
MNST_000000000023006157,MNST,2023-06-08,mda_liquidity,mda_liquidity,-1.2648522521422871,-0.040711531496035125,-0.022169718768283997,-0.07245536164746713,0.013892118395892683,included
MNST_000000000024005447,MNST,2024-05-13,business_structure,business_combinations,0.9719673802913291,0.007370239812208634,-0.036525654318232625,-0.20912308743380525,0.01276524938508535,included
MRSH_000000000016085137,MRSH,2016-07-20,routine_other,routine_disclosure,-0.6015096706345006,-0.009457092500522402,-0.004388609236383512,0.008476409288102227,0.010201081152697189,included
MRSH_000000000022010337,MRSH,2022-09-20,accounting_financial_reporting,controls_accounting,-1.177976687228976,0.001260403230231577,0.01435606345383944,0.06856580856355987,0.016987075918852425,included
MRSH_000000000023002612,MRSH,2023-03-16,mda_liquidity,mda_liquidity,-0.8434551235547979,-0.028531026500360435,-0.0014201510232597636,0.02815048033381551,0.015354933631402242,included
MS_000000000020012228,MS,2020-12-21,accounting_financial_reporting,controls_accounting,-1.1534554619692114,0.00048350294906140956,0.05801543914119989,0.15261603287852643,0.023822509762922536,included
MS_000000000024009288,MS,2024-08-14,accounting_financial_reporting,controls_accounting,0.47368567224975094,0.0005548454310146944,0.022474919716750197,0.18098142321168864,0.013692842079945394,included
MTB_000000000016098728,MTB,2016-10-27,mda_liquidity,mda_liquidity,-0.09218080082903712,0.011858686228502502,0.046745276801902325,0.21467451112284697,0.014492140772988433,included
MTB_000000000021004213,MTB,2021-04-07,routine_other,other,-1.7018307694600532,-0.015251336506687418,0.0067278942534713115,-0.09178153037669945,0.03538718540357676,included
MU_000000000017003380,MU,2017-01-31,accounting_financial_reporting,controls_accounting,0.5891230667236026,0.03501246162090388,0.024705116238172842,0.09461276037602517,0.02613279635710949,included
MU_000000000018019260,MU,2018-06-22,routine_other,routine_disclosure,-1.0273071262613553,0.025331622519567665,-0.09171047038229363,-0.265158678632163,0.03283111269017687,included
NCLH_000000000016066278,NCLH,2016-02-25,accounting_financial_reporting,controls_accounting,2.0208711586577053,0.1162474208329436,0.042111546974304304,-0.0741587849620009,0.02066519787300633,included
NCLH_000000000017009157,NCLH,2017-03-20,accounting_financial_reporting,impairment_fair_value,-1.135133942888165,0.0019559272627344138,0.008600583885227109,-0.0028965995820784407,0.022538216336317272,included
NCLH_000000000018026944,NCLH,2018-08-29,revenue_non_gaap,revenue,-0.8375047423963519,0.008928622677730091,-0.007530608437845809,0.03804759007957892,0.016139070496284092,included
NCLH_000000000020006459,NCLH,2020-07-15,routine_other,other,-1.6863597784480935,-0.0016514492233081768,-0.043239406404783076,-0.03258234655633452,0.09940362897545348,included
NOW_000000000019011955,NOW,2019-08-02,accounting_financial_reporting,tax_debt_equity,-1.042197854246893,-0.019897671558976038,-0.02909037275434123,-0.10707682407370678,0.024018100726447177,included
NOW_000000000022009615,NOW,2022-09-02,accounting_financial_reporting,controls_accounting,-1.1993980593993816,0.0034578627478702995,0.023897650476340626,-0.07234261964273914,0.03735598967930782,included
NOW_000000000023003372,NOW,2023-04-04,accounting_financial_reporting,controls_accounting,-1.6690944356717103,0.035529638027445465,0.016879072477270274,0.09245018275770966,0.03131680196105097,included
NOW_000000000023010177,NOW,2023-09-14,routine_other,routine_disclosure,-2.7303925990205937,-0.016381712996312414,-0.024459601411665366,0.1509736585627317,0.020179459689049904,included
NOW_000000000025004634,NOW,2025-05-01,business_structure,business_combinations,-0.9860146911884269,0.0033180408534108086,0.015620299517911107,-0.09009323539761738,0.022723958918129988,included
NRG_000000000016075770,NRG,2016-05-10,accounting_financial_reporting,impairment_fair_value,7.40003696277703,0.0649164900638951,0.00038477045724583103,-0.1627067899585417,0.04504398201313048,included
NRG_000000000018022533,NRG,2018-07-23,accounting_financial_reporting,controls_accounting,0.867826727750437,-0.00118120039838443,-0.03099246924930754,0.17634116677230782,0.016979291949064078,included
NRG_000000000019010303,NRG,2019-06-25,accounting_financial_reporting,impairment_fair_value,1.7684645998212791,0.004014899970164132,0.003329256404038916,0.07053194350570924,0.015857246921884435,included
NRG_000000000021010799,NRG,2021-09-03,mda_liquidity,mda_liquidity,-0.9780438803051918,0.018241857466635092,-0.008167564627832746,-0.22225533278386433,0.028657491902320704,included
NRG_000000000024010545,NRG,2024-09-18,mda_liquidity,mda_liquidity,-0.8664265498442838,0.011907197583714613,0.07241862039454106,0.0947514297326173,0.022750188970621532,included
OKE_000000000016063611,OKE,2016-02-03,accounting_financial_reporting,controls_accounting,-0.9522221810954209,-0.03683486748516329,0.03833302513153436,0.358427696724698,0.03167289747057826,included
OKE_000000000017012000,OKE,2017-04-07,business_structure,business_combinations,3.8988917895051176,0.01788772294962171,-0.007530564497762904,-0.11826932809837654,0.017488157761379814,included
OKE_000000000022009320,OKE,2022-08-29,risk_legal_regulatory,risk_legal_regulatory,0.571631901135656,0.01775796789251849,-0.0557662715295516,0.04311900329552565,0.02202385797747934,included
OKE_000000000023006899,OKE,2023-06-28,routine_other,other,-1.6970704645332964,0.023222114192178345,0.03492670254975749,0.11684724775962319,0.01669882624256048,included
OKE_000000000024013926,OKE,2024-12-17,routine_other,other,-1.70659107438681,-0.013131576670229017,-0.019487938711370223,0.04952398081527598,0.012909559696785481,included
OXY_000000000016081784,OXY,2016-06-23,mda_liquidity,mda_liquidity,-0.7070664773674473,0.02084758355227123,-0.016451300196353547,-0.10607015365221018,0.020440121061882248,included
OXY_000000000017021746,OXY,2017-06-21,accounting_financial_reporting,controls_accounting,2.8600949319888143,0.02203155367259657,-0.02717979432642159,0.008254115343470647,0.01323030681782023,included
OXY_000000000019010556,OXY,2019-07-02,business_structure,business_combinations,9.446757116461546,-0.030349601278818583,-0.03243936430885852,-0.05030767209010323,0.01752909804692425,included
OXY_000000000020005467,OXY,2020-06-18,mda_liquidity,mda_liquidity,-0.9350909933948657,0.00878524123799762,-0.0238993660890654,-0.7034417072684168,0.07326045973276583,included
OXY_000000000024004826,OXY,2024-04-30,business_structure,segments,-0.9629328671806237,0.0041180823738656835,-0.05666350876603998,-0.16575733083642974,0.014939160815219642,included
PODD_000000000016082809,PODD,2016-06-30,accounting_financial_reporting,impairment_fair_value,3.750991909067112,0.023755806748450237,0.030930130434987713,0.35400532348487845,0.026285617177054015,included
PODD_000000000022004058,PODD,2022-04-14,accounting_financial_reporting,controls_accounting,-1.4751357672638827,0.0023539903645088955,0.06246589100394162,0.019310946172173327,0.03154356087133846,included
RCL_000000000016072737,RCL,2016-04-19,accounting_financial_reporting,tax_debt_equity,0.3267260327255585,-0.06689495526935108,-0.0979969931063629,-0.11181874212652498,0.026919732660116984,included
RCL_000000000017013501,RCL,2017-04-19,accounting_financial_reporting,controls_accounting,-1.0931212968916522,0.009498160466961614,0.004494619362503172,0.08086796983931688,0.01824826377255682,included
RCL_000000000019007772,RCL,2019-04-30,accounting_financial_reporting,controls_accounting,-1.3593383949026399,0.0008574838995344392,0.07843145016533404,-0.07848502587922934,0.021709128779372193,included
RCL_000000000021011331,RCL,2021-09-17,risk_legal_regulatory,risk_legal_regulatory,2.5237734788776796,-0.01676409712560545,0.04436307680861318,-0.17399598134636574,0.030794930527130365,included
RJF_000000000019005386,RJF,2019-03-21,mda_liquidity,mda_liquidity,-1.2065385167895166,-0.03190582080272797,-0.03768294717987186,0.02806646003659541,0.018102249930270656,included
RJF_000000000021015173,RJF,2021-12-20,routine_other,other,-1.7006406932283635,0.014243588107860528,-0.007080180557722193,0.14498801300056618,0.014743184522470391,included
RMD_000000000016102723,RMD,2016-11-29,revenue_non_gaap,revenue,1.3589682335506819,0.04369522293681649,0.017787949694067273,0.082675536738677,0.014285870838888833,included
RMD_000000000021002318,RMD,2021-02-26,accounting_financial_reporting,controls_accounting,-0.45728462378854484,-0.01319555327333044,-0.02814647721431862,-0.02145785936624467,0.019609136570415707,included
ROST_000000000025006364,ROST,2025-06-17,mda_liquidity,mda_liquidity,0.662297979883065,-0.0411642815841331,-0.0388187168501779,0.044559279579906685,0.016416899444899758,included
SBUX_000000000019008093,SBUX,2019-05-06,revenue_non_gaap,revenue,0.9176942492393348,0.004669953353801715,0.025652831094082895,0.18301825189080723,0.015787967969380527,included
SBUX_000000000020002630,SBUX,2020-03-26,business_structure,segments,-1.1402542257023132,0.05612784199984244,-0.043920287432529515,-0.08243794688146056,0.011461969068194964,included
SBUX_000000000021011675,SBUX,2021-09-24,risk_legal_regulatory,risk_legal_regulatory,1.6427811020465986,-0.00034559668464817506,-0.0002474836621964016,-0.07242362776347544,0.01261868953188972,included
SBUX_000000000024000582,SBUX,2024-01-17,business_structure,business_combinations,-1.8527261532392374,-0.0050714004742332675,-0.002185502812809492,-0.15114099759399413,0.013960559599985697,included
SO_000000000021010013,SO,2021-08-16,accounting_financial_reporting,controls_accounting,-0.13264339270646963,0.00773460201399212,0.03201113668153266,-0.09405397442328634,0.010945060485589124,included
SOLV_000000000023002523,SOLV,2023-03-15,accounting_financial_reporting,controls_accounting,14.654430470154246,,-0.17358963935526772,-0.4033681419328766,,excluded_missing_required_field
SOLV_000000000024000187,SOLV,2024-01-05,accounting_financial_reporting,controls_accounting,7.316922361518971,,-0.17358963935526772,-0.4033681419328766,,excluded_missing_required_field
SOLV_999999999724000415,SOLV,2024-02-27,routine_other,routine_disclosure,-2.255802017894482,,-0.17358963935526772,-0.4033681419328766,,excluded_missing_required_field
SOLV_000000000024002348,SOLV,2024-03-01,accounting_financial_reporting,controls_accounting,0.5549705787432054,,-0.17358963935526772,-0.4033681419328766,,excluded_missing_required_field
SOLV_000000000024012887,SOLV,2024-11-20,routine_other,other,-1.703020845691742,-0.007507521822767482,0.04946384700966788,0.05149495018880612,0.021027715969653943,included
STE_000000000021002841,STE,2021-03-09,routine_other,other,-1.6958803883016071,0.005687879463337375,0.012341610212629583,-0.018024814488053598,0.015557223411877819,included
STE_000000000024003167,STE,2024-03-22,mda_liquidity,mda_liquidity,1.3033890908761483,-0.030394950127029974,-0.03775147843111126,-0.09846463329034871,0.013295281743067083,included
TAP_000000000016060314,TAP,2016-01-05,mda_liquidity,mda_liquidity,3.271843343617099,0.003468591056990711,0.008982792967621389,0.01907178017473954,0.02165921658076217,included
TAP_000000000018010207,TAP,2018-04-04,business_structure,business_combinations,-1.4212223589504778,-0.02728164011707801,-0.012720349694224531,-0.09786917850261623,0.012619610611255789,included
TAP_000000000019008459,TAP,2019-05-14,revenue_non_gaap,non_gaap,-1.5557009731313565,0.0009467149262952779,0.007918967621123318,-0.12993460212510188,0.019364309949705255,included
TAP_000000000023002985,TAP,2023-03-24,mda_liquidity,mda_liquidity,-1.0756301313037056,-0.024477063949556288,0.015435501212728187,0.18479999898470612,0.01600254711610774,included
TFC_000000000016105326,TFC,2016-12-17,accounting_financial_reporting,impairment_fair_value,-1.502147542705343,-0.0038884262275535875,0.008060803899384794,-0.04572458834387161,0.013333398621064581,included
TFC_000000000019006560,TFC,2019-04-04,business_structure,business_combinations,3.8394981204901732,0.02623744815041873,-0.016849817559280278,-0.0006173612044653165,0.013662151898923471,included
TFC_000000000020006213,TFC,2020-07-09,routine_other,other,-1.7054009981551204,-0.04267732392500945,-0.017434470789784218,0.1346894494033296,0.0505365126480731,included
TFC_000000000022000223,TFC,2022-01-07,routine_other,other,-1.6994506169966748,0.07931271712851296,0.06805789201909951,-0.11426459415543833,0.016783974506761355,included
TFC_000000000024004217,TFC,2024-04-17,mda_liquidity,mda_liquidity,-0.9252104056539607,-0.016840611366060854,0.04716208329374383,0.050284069549594634,0.02005759159601571,included
TPL_000000000020005339,TPL,2020-06-16,accounting_financial_reporting,controls_accounting,1.3819338670188333,0.015867955303923598,-0.0229457925732357,-0.33950016136843286,0.05443360174524844,included
TPL_000000000025010229,TPL,2025-09-19,revenue_non_gaap,non_gaap,-0.11739847965487546,-0.012829902689757922,0.020830734062500467,-0.045717776190711046,0.03370559843137842,included
TPR_000000000020000940,TPR,2020-01-31,accounting_financial_reporting,controls_accounting,-1.31959575879999,0.0023510445976704375,0.04233983422818677,-0.1680860662980609,0.031177377833256345,included
TYL_000000000018028949,TYL,2018-09-17,revenue_non_gaap,revenue,-0.908549338410312,-0.008912826817802144,-0.03238656521857941,-0.1604301441055147,0.012425197052254797,included
TYL_000000000023009644,TYL,2023-08-31,accounting_financial_reporting,impairment_fair_value,1.7695152384534096,0.024868493660507696,0.004309266547231405,0.026286662811875527,0.0167598571578291,included
TYL_000000000025003720,TYL,2025-04-07,business_structure,segments,-0.9518622032080296,0.020804343203078224,-0.0013970365046961364,-0.11921464433417162,0.01409640385204299,included
VRSK_000000000019010409,VRSK,2019-06-27,accounting_financial_reporting,controls_accounting,-1.0370775714327447,-0.004694344225525504,0.010007462944571333,0.059121180952463104,0.011819020347250691,included
VRTX_000000000016076290,VRTX,2016-05-13,accounting_financial_reporting,impairment_fair_value,5.549729843460882,-0.07126253971507202,-0.015145992357180282,0.17720615189689337,0.02859570903472137,included
VRTX_999999999720000600,VRTX,2020-02-07,business_structure,business_combinations,-1.0799203157735557,0.00731844729652853,-0.007115613349109817,0.2756117235987321,0.016029363383249028,included
VRTX_000000000022010341,VRTX,2022-09-20,accounting_financial_reporting,controls_accounting,-1.2680625029499635,0.012408954070395217,0.02515907155052932,0.051183968800235236,0.019971645453472447,included
VRTX_000000000025003690,VRTX,2025-04-07,accounting_financial_reporting,controls_accounting,-1.1164527010685295,0.08059172695265737,-0.002453298394573311,-0.24709260104281583,0.019980221318432575,included
VST_000000000017002173,VST,2017-01-20,accounting_financial_reporting,controls_accounting,7.290079829004718,0.03123266030448868,-0.030086708817856023,-0.08747839771974764,0.020216077395566343,included
VST_000000000017045125,VST,2017-12-27,routine_other,other,-1.6911200833748503,-0.023861592030244294,0.019830108891759846,0.1569821495568342,0.01466744875006088,included
VST_000000000018023647,VST,2018-07-31,routine_other,other,-1.7006406932283635,0.0081939061181997,0.004501369657663679,0.03726685887607806,0.01581956988326396,included
VST_000000000020004451,VST,2020-05-19,revenue_non_gaap,non_gaap,-1.30257471366895,0.06813511962982866,0.03570593674522182,-0.15146122390963934,0.035911606236836834,included
VST_999999999721001049,VST,2021-03-19,routine_other,routine_disclosure,-1.2326100513171636,-0.07967675990415068,-0.004670254086273529,-0.009286790225782937,0.021442091721412464,included
VTR_000000000016073108,VTR,2016-04-21,mda_liquidity,mda_liquidity,0.5080877403992223,-0.023372942593985258,-0.021396608861443234,0.16780238598137398,0.01776629985380788,included
VTR_000000000017010655,VTR,2017-03-30,accounting_financial_reporting,controls_accounting,-0.15334506425089423,0.005786814219481795,-0.008311283773712375,0.08846765000885037,0.01567983406357982,included
VTR_000000000018007350,VTR,2018-03-08,accounting_financial_reporting,controls_accounting,-0.13109333858738914,0.013484625868961708,-0.015699443468016216,0.09765875594070172,0.009844414931833292,included
VTR_000000000021006675,VTR,2021-05-27,revenue_non_gaap,non_gaap,2.0869111520995656,0.017197020886715597,0.046745267079389086,-0.07241946073242089,0.026012224170656552,included
VTR_000000000022002848,VTR,2022-03-15,business_structure,business_combinations,-2.3689694024744705,0.024790920158499374,-0.04385345820310094,-0.023983290096685983,0.01590476578555835,included
WM_000000000016086446,WM,2016-07-29,accounting_financial_reporting,impairment_fair_value,-0.9217503195284085,-0.013247604807939184,-0.0026463648812239393,-0.042664060265730885,0.009026405654716239,included
WM_000000000018020863,WM,2018-07-09,mda_liquidity,mda_liquidity,-1.273652906221018,-0.007803777987661409,0.0008227874246441447,0.04265626070029516,0.010555857087481595,included
WM_000000000022003136,WM,2022-03-22,accounting_financial_reporting,controls_accounting,-0.36243850314080084,-0.013288108471316673,-0.014432505971071041,0.12153735610883787,0.010778040629704498,included
WM_000000000025005259,WM,2025-05-16,routine_other,other,-1.7054009981551204,-0.0015564359456391452,0.05931420098152429,-0.07962474249431573,0.011486392112159531,included
WMT_000000000016083666,WMT,2016-07-08,accounting_financial_reporting,tax_debt_equity,-0.7277678937630703,0.011716604829998922,-0.02754424211365225,-0.036579443564587755,0.015291517513281023,included
WMT_000000000017017799,WMT,2017-05-22,accounting_financial_reporting,tax_debt_equity,0.8902123533409682,0.05542248515057768,-0.010884947887829788,0.003894416254132893,0.009021729849565363,included
WMT_000000000018022033,WMT,2018-07-18,accounting_financial_reporting,controls_accounting,-0.8113230652991896,0.015291535164716152,-0.0031602616806999384,0.10266478750042807,0.015917001656912157,included
WRB_000000000017014278,WRB,2017-04-25,accounting_financial_reporting,controls_accounting,-0.9887545663903945,-0.009160258017864797,-0.015116847406823175,-0.0016824958459223938,0.008238926236173129,included
WY_000000000016068574,WY,2016-03-16,accounting_financial_reporting,impairment_fair_value,1.7545436629284001,0.031428018244434974,0.0245446923810001,0.011410594783474837,0.017327324664949226,included
WYNN_000000000018013115,WYNN,2018-04-27,business_structure,business_combinations,-0.6863653161206265,-0.04586685423243042,0.04558985902836232,-0.16888819596688687,0.02387139451780417,included
XYL_000000000017043097,XYL,2017-12-11,accounting_financial_reporting,controls_accounting,-1.2815133193859358,-0.0036269469614852445,-0.030737296346613152,0.11930230780140649,0.009529474744879347,included
XYL_000000000020002659,XYL,2020-03-26,accounting_financial_reporting,controls_accounting,-1.170006131494543,-0.009638740585604988,-0.008524653369081592,-0.1941811815417458,0.01580965929183185,included
XYL_000000000022008046,XYL,2022-08-01,accounting_financial_reporting,controls_accounting,6.439023458883743,0.028422688640112215,0.06383321964982724,0.14472487309405235,0.02368815005269314,included
XYL_000000000024008323,XYL,2024-07-23,revenue_non_gaap,non_gaap,1.0091962191523767,0.006580027585300963,0.03292175079773885,-0.0698848497295711,0.011571773997986813,included
XYZ_000000000018025443,XYZ,2018-08-16,accounting_financial_reporting,controls_accounting,-0.1076517918409966,0.029412631202394568,-0.004742533912242219,0.07573359970328064,0.030493486449079114,included
XYZ_000000000023006942,XYZ,2023-06-29,risk_legal_regulatory,risk_legal_regulatory,-1.4477640139350314,0.02340276050364387,0.06150365663202184,-0.30577410406221284,0.03611421010947115,included
ZBH_000000000018013314,ZBH,2018-04-30,accounting_financial_reporting,controls_accounting,-0.672914244535852,0.05352585188684622,0.015146217533122064,-0.05448055697201082,0.014447209099553607,included
